disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
3414,,,,,,,,,,,bef2ab4f782fd55d1f64dac32065dfd4222e28b8,2023-03-18T13:22:12.883Z,bb412292-2152-4ce0-aa7d-d54b19064843
3415,,,,,,,,,,,00d9174dcb561c3661348c20859aca18a29b85cd,2023-03-18T13:22:12.883Z,b9b9d7a2-ce60-4893-8882-72a05f4eccdf
3416,,,,,,,,,,,dbfe3e700ffc4e1a3d284ae19ddf88a9637a057d,2023-03-18T13:22:12.883Z,c04d4659-4a97-4700-a0f4-d917c58b3b87
3417,,,,,,,,,,,206b109251a9b0753efe0dcda86436977cec59f5,2023-03-18T13:22:12.883Z,5a106c69-e1b1-4098-b49a-92efe519a93c
3418,,,,,,,,,,,dde1b7f2055537491aa2952193b4342b41ffaaa6,2023-03-18T13:22:12.883Z,0681c16f-0e9a-4444-a065-2b4ecf081825
3419,,,,,,,,,,,f4cc6eecc37f412ef3aadea8bda754f98c25180c,2023-03-18T13:22:12.883Z,ff01c58e-2e93-4258-abb6-0d0e8f0b55bb
3420,,,,,,,,,,,516e368c4084785035c76648f172891494f3711e,2023-03-18T13:22:12.883Z,da91557e-c529-4ec4-ab3f-efd7153dcc87
3421,,,,,,,,,,,44a5bc886b095a58640abea05f8eca7274ef03fd,2023-03-18T13:22:12.883Z,e65c9f81-e76d-4bee-b1ba-99fddae5b5b8
3422,,,,,,,,,,,c3a54878c4c4beb7fd085a74b0122c86b49b9c56,2023-03-18T13:22:12.883Z,b059df77-79f8-469e-aa0b-978705425a8b
3423,,,,,,,,,,,3ea2474197ef1770906e828b115d4e4a00088987,2023-03-18T13:22:12.883Z,6e31d70c-b0c2-4333-84d4-cc70781417e4
3424,,,,,,,,,,,3eb81b65e88a7158fcfa10e3114c7abe3bd9cde9,2023-03-18T13:22:12.883Z,a2244b6d-8ac9-4d0a-8610-7e87842dc119
3425,,,,,,,,,,,ce9c628a2d1ead9ea425186dc7589a5452658a27,2023-03-18T13:22:12.883Z,019cdfee-ed1c-4ed7-b745-7bfb7901464d
3426,,,,,,,,,,,295a252601a303701a7fb288982e6ce0cd5ad171,2023-03-18T13:22:12.883Z,798f8d1b-0018-4271-b0c6-7a6cbb4751af
3427,,,,,,,,,,,b0241b7e8763eb6431d2bea60abe2b2c3f829155,2023-03-18T13:22:12.883Z,ad782170-bc52-4845-8880-550b9e92f888
3486,,,,,37725358.93,37725358.93,,2023-10-09T00:00:00.000Z,,,ab2d406af991960093f21b29a9d7f3db6e2092be,2023-10-09T04:03:28.911Z,e0853b46-b0f2-42fe-bb91-14996154a693
3429,,,,,,,,,,,7e04355d0c2260af7a02f3a289a1d16d2f7849fa,2023-03-18T13:22:12.883Z,6461f631-5e41-40ce-8309-ed310d613186
3430,,,,,,,,,,,22df3ef2e48206982857ac2ed4ef73b2bd6b16fa,2023-03-18T13:22:12.883Z,ecacdad9-0234-4dde-a9af-61b482ed5f04
3431,,,,,,,,,,,aea8545e20f8cee897b268313b5eb00cb27e528a,2023-03-18T13:22:12.883Z,62858e0a-1b71-4e33-9d6e-6d0fb159e655
3432,,,,,,,,,,,6ed810ef7230f0f2ad7e0a9b1f346c4558fae00e,2023-03-18T13:22:12.883Z,a5813aaa-790b-4100-b4e8-79c0481a439e
3433,,,,,,,,,,,55ce1717d7cdc75bbce4647d649f9936ba383efc,2023-03-18T13:22:12.883Z,cf482038-daf8-4e31-aa90-193c499609bf
3434,,,,,,,,,,,1262610b8263c0906c537887b3ea2c929a05006a,2023-03-18T13:22:12.883Z,22a942b4-cba6-41fb-a922-57753fdfaeeb
3488,,,,,34247.81,34247.81,,2023-10-09T00:00:00.000Z,,,a07fc26069d6ed8afaed80013494aa667ea6eac0,2023-10-09T04:03:28.911Z,171db257-5317-4af7-8144-dc6b2d2ba893
3436,,,,,,,,,,,1138ae011418b5a2635ed8d86a9ac8c0924e7907,2023-03-18T13:22:12.883Z,b428b48a-bb4b-453b-8c2d-f184e8e0248b
3437,,,,,,,,,,,0723482abceed9e787a9d2a4eacce77711eaa45e,2023-03-18T13:22:12.883Z,b0b9f0f6-3b20-4235-bad4-4eb1de874b95
3438,,,,,,,,,,,133d13afc7ba31a4a964b01ab0bfc639509642eb,2023-03-18T13:22:12.883Z,52abfe84-dabd-4cdf-bbc9-c17552e53337
3439,,,,,,,,,,,6dc38fd4b240ccd5a119c8076e5f119ae82a1af8,2023-03-18T13:22:12.883Z,9207906b-19fb-4350-89b2-be56f385ecfe
3440,,,,,,,,,,,eacbf172bbb7c74098700cd116dd994db98e7e0c,2023-03-18T13:22:12.883Z,ead7eef4-5827-4cf5-87ce-7ac751956ebd
3489,,,,,38364.77,38364.77,,2023-10-09T00:00:00.000Z,,,e0bb1687806e9e80de1eff38e72b0e6ff4661faa,2023-10-09T04:03:28.911Z,34c848fe-b315-49af-abed-ddc3b69fd195
3490,,,,,7152.97,7152.97,,2023-10-09T00:00:00.000Z,,,ce178eb29706ff32a231027ab5f3273ba9e0a9ef,2023-10-09T04:03:28.911Z,986e8a15-ceaf-4bc8-88db-ceb19718b837
3495,,,,,10632.22,10632.22,,2023-10-09T00:00:00.000Z,,,b6d3c257c16100bee05e642089b07882a9335065,2023-10-09T04:03:28.911Z,24c536fb-c570-4acf-8125-b88dc1cc3b42
3444,,,,,,,,,,,191df8cda8739eb499b340d3b49a5b937e1aaa9c,2023-03-18T13:22:12.883Z,97c75e34-3e8d-4888-94dc-e5e46e519c56
3445,,,,,,,,,,,537360a852aef27c71a953b3c3918217e6afdadc,2023-03-18T13:22:12.883Z,dccd82b4-cc1e-4610-a0e6-08502f3c3447
3446,,,,,,,,,,,b2aac6974e4f8a3cfd5dcdca9b74c9dedb5ab2d0,2023-03-18T13:22:12.883Z,438bd535-bc65-4e88-b063-d08bfe178ca9
3447,,,,,,,,,,,6dc1f4d2378a72cd335706f0bddfdf840561d18e,2023-03-18T13:22:12.883Z,0aba27c9-70d7-49c6-a6f6-62b57c6dd103
3448,,,,,,,,,,,092d5d7c58851c26a61cd669368ffec45b0f571f,2023-03-18T13:22:12.883Z,35cca318-2616-4fdd-992a-de8e7668bc32
3449,,,,,,,,,,,3eac06a5ccc0e55119c930715e1027dc37147243,2023-03-18T13:22:12.883Z,96e452a3-de74-42b2-8dc0-dece1834b534
3450,,,,,,,,,,,e1d8c80ffbcffe246995a392a5d8aa0f3b56ca44,2023-03-18T13:22:12.883Z,18a95947-e995-4e3d-b612-ba90df1f7c97
3451,,,,,,,,,,,e649c61e67fe5a35bfbb9b9458730e9e2cdee845,2023-03-18T13:22:12.883Z,b37e43dc-6a54-4048-b75f-66bc03ebed81
3452,,,,,,,,,,,f895a085307e66eeef849a612332f44e96deb331,2023-03-18T13:22:12.883Z,739f1e61-66bd-426e-9977-b926f276723e
3453,,,,,,,,,,,203d3920e4eb10db36f8a85ccc1883c1d013bde5,2023-03-18T13:22:12.883Z,e950b27a-d070-472e-a911-4574392dec0d
3454,,,,,,,,,,,5854c55d3a97433a2b9ce37b0fe5abd621a53abc,2023-03-18T13:22:12.883Z,48c4ceb5-b5d3-4093-ad5b-a96d654eaa75
3455,,,,,,,,,,,483c4b1fe32d2e8ab9bffd3ec6120d2e1fe3121b,2023-03-18T13:22:12.883Z,c0c76e2d-9070-4a5c-bc65-dca707e2ed77
3456,,,,,,,,,,,1cdf4b6a1fd573a5635e6b56688395783d25ac4c,2023-03-18T13:22:12.883Z,ec11ff19-223d-4d7b-ad61-d383d35d3b02
3457,,,,,,,,,,,e299121d0ca5f1c9e37a64510d58d10b792d96f3,2023-03-18T13:22:12.883Z,b8bb89f8-2d72-402b-89e7-ec24065467e0
3458,,,,,,,,,,,43fbb49ad7df373c295b35c8ad3797611dc9f1ba,2023-03-18T13:22:12.883Z,ad556774-68c7-41c5-9c9e-5ebfeed7db24
3496,,,,,280018.32,280018.32,,2023-10-09T00:00:00.000Z,,,59a7916c9370add6f4ff030e2e05def72cfe1131,2023-10-09T04:03:28.911Z,7d4bd4ff-cde7-44bb-961b-d157376beac1
3460,,,,,,,,,,,a44b754caebef466c688d0232b35057ead7b2322,2023-03-18T13:22:12.883Z,010ab380-0f6a-477a-a85c-5faf8140c9dc
3461,,,,,,,,,,,f972683519143ef1328b5e00c2037502c111c5bb,2023-03-18T13:22:12.883Z,f2985945-3154-47b6-a409-302f46fd73ad
3462,,,,,,,,,,,1c3e79dc9328cd458ec4ef1a580c7d3534ed45d0,2023-03-18T13:22:12.883Z,b0ce3c81-d1d8-42a8-a8b5-3176d67f578e
3463,,,,,,,,,,,c5b36ad423e5871e89fc59cbaa81eb9959b2a535,2023-03-18T13:22:12.883Z,32c081f2-87f3-4500-9cf5-802f8a907d96
3464,,,,,,,,,,,d5aadb53d0702cd81ff52246cc6a427c7e50ca62,2023-03-18T13:22:12.883Z,1f3eb3ea-495e-4a40-88cd-82833bd5c9f6
3465,,,,,,,,,,,9eb629ac5ce4765fce51a40de56fb5046232c223,2023-03-18T13:22:12.883Z,82bc5b48-db72-4ae4-b343-e11775eeae7d
3466,,,,,,,,,,,0346dfacae9a18f29d554130d903f8c42c05e86a,2023-03-18T13:22:12.883Z,4bd97c22-0292-40d7-8cdc-2a188e5a2991
3467,,,,,,,,,,,1926955c0b20dd0f0d5e7dc3a3b522e39955e093,2023-03-18T13:22:12.883Z,08c43e93-cbfd-473b-b90a-5043034d5ee3
3468,,,,,,,,,,,d972520e55a53a375114f4b5d23add0da8d9da66,2023-03-18T13:22:12.883Z,88d092c2-d770-4cf3-bb43-651850a41719
3469,,,,,,,,,,,d08590a7367d5be71ea6822d7d21c992637dbe34,2023-03-18T13:22:12.883Z,c238b025-d4b3-4630-86f4-567a78522d10
3470,,,,,,,,,,,839bfbcb7b283ca45aed812318a91264af34e111,2023-03-18T13:22:12.883Z,ec50e99c-470f-4677-a6da-61472f282d9c
3471,,,,,,,,,,,39058f0a6127ede0747c80f80dc16367da6305d6,2023-03-18T13:22:12.883Z,52bf3fe5-49ac-4274-af7d-9c8b8fff765a
3472,,,,,,,,,,,f60df96ebb86c5d445cdbd3a59047f5b2ff747a1,2023-03-18T13:22:12.883Z,c85444f2-6672-494f-a7d8-77ee88e8aef0
3473,,,,,,,,,,,7ecd0f3ad1e23a32d2ee3bcac0a8a9c672447b59,2023-03-18T13:22:12.883Z,a412a440-0943-4ac5-917f-11845ec3a5b6
3474,,,,,,,,,,,0c864857f54c9364a0e1c83616603e342160a1dc,2023-03-18T13:22:12.883Z,a78465ba-4d6b-44b0-b848-249de657f70c
3475,,,,,,,,,,,0683711e7765c0af6f3e16b56614ae0d66825238,2023-03-18T13:22:12.883Z,8bd853f5-24d9-4d18-ab8d-8d5a9e159f76
3476,,,,,,,,,,,359138aee98fabb59173f078ddb5365108b0f009,2023-03-18T13:22:12.883Z,fa5cde1a-f057-4b47-b4f8-20a038802c3d
3477,,,,,,,,,,,dd420ddd0fe7c6eee80daa9f1ce9461213a67bc5,2023-03-18T13:22:12.883Z,8c13b131-bea0-45a8-8dde-a63ecf905a75
3478,,,,,,,,,,,f245092028742642748de09162c57bdc95393a94,2023-03-18T13:22:12.883Z,ce637917-0e52-4562-91cd-d4d75d5504ee
3479,,,,,,,,,,,87368f8c7cd7c496cc1a9268f3c8e6e0e5beae9c,2023-03-18T13:22:12.883Z,5eaf5461-a435-4f9f-b6d3-97815cc27ec2
3480,,,,,,,,,,,289bce4bdc6ec71111c5a7fc08e175197048bc49,2023-03-18T13:22:12.883Z,6d3c56a0-feaa-443c-b12b-ad45c34e136c
3481,,,,,,,,,,,b309385fd9a3b38cecc8ab38af7adbf09f459423,2023-03-18T13:22:12.883Z,307dfeac-c022-4deb-b4d1-43028fc719cb
3482,,,,,,,,,,,60b15cef778a6d263a0727ec231593701ae6632b,2023-03-18T13:22:12.883Z,ca37159b-2e79-4306-91a7-7f83e76345fc
3483,,,,,,,,,,,a1a94fc2eb59167faca5b14395269fe9bd050849,2023-03-18T13:22:12.883Z,db2308ce-51f3-451d-ae58-44d9baa8118d
3497,,,,,62972.49,62438.92,,2023-10-09T00:00:00.000Z,,,aa8e75b3d45f69e1dff38ea4af884efb2d1256fc,2023-10-09T04:03:28.911Z,d29802c3-cd3f-4ea6-953b-76000e8323a3
3485,,,,,,,,,,,1c7f97e373446fc63622e7b81c76be735d705172,2023-03-18T13:22:12.883Z,513a7894-b438-4c41-975e-40e5f81b8ffd
3498,,,,,1361447.78,1361215.49,,2023-10-09T00:00:00.000Z,,,900f7b5e65b28a4cf63e674770b1c24b3717f973,2023-10-09T04:03:28.911Z,d182fdd5-fbb6-4461-bf86-6372047eda3d
3487,,,,,,,,,,,66b0d4eef03f5612dd00957b350e025e5eb40adb,2023-03-18T13:22:12.883Z,9e97d7e9-8c16-4ca6-a69f-092d9fcf6d89
3503,,,,,0,0,,2023-10-09T00:00:00.000Z,,,0b05000b53726ee591ef11dcddbdfb40b15aa13c,2023-10-09T04:03:28.911Z,e56dc0e7-3b51-4f07-bd9c-328bac3d01e6
3504,,,,,3302890.76,3107708.39,,2023-10-09T00:00:00.000Z,,,dc72a0e03c0959e54522fe7bea0e16ba22e4a1fe,2023-10-09T04:03:28.911Z,2395366e-7804-48ff-8bb6-f444b58ce411
3505,,,,,359340.27,359340.27,,2023-10-09T00:00:00.000Z,,,7ad717c5cb663b030bc755021233566df64806e4,2023-10-09T04:03:28.911Z,0330664d-9cd4-4e5a-b2ff-4433afdefe0a
3491,,,,,,,,,,,b915eba9d3577dff511369cd37819a4996b6d492,2023-03-18T13:22:12.883Z,de34657d-b6a3-4706-9cec-8d323f9aeffd
3492,,,,,,,,,,,5f740afff1483313e1351600effe83a6cb31a1b9,2023-03-18T13:22:12.883Z,0df2950b-44ea-42a8-a227-51645ce5d99d
3493,,,,,,,,,,,0260b009c6ec4affd53cedd09fdf4576295a3221,2023-03-18T13:22:12.883Z,013e1c83-0935-412b-a7e8-d74ffa782b46
3494,,,,,,,,,,,60f90d6df7ab67057ca626c9189f9da56d4ce12a,2023-03-18T13:22:12.883Z,45d54ea4-159f-498f-b126-5cac9fe52381
3507,,,,,998989.19,998989.19,,2023-10-09T00:00:00.000Z,,,c97f74a4442f1098a97f2d9cb24b39ebaef935af,2023-10-09T04:03:28.911Z,57e6ba26-1324-4146-8dcd-3a505d237096
3515,,,,,0,,,2023-10-09T00:00:00.000Z,,,3e14a8a2dd5a2afa21eac02f72f21f0459debc41,2023-10-09T04:03:28.911Z,fabc16c8-55da-4b25-8057-36c3c31523ea
3518,,,,,39353.18,39353.18,,2023-10-09T00:00:00.000Z,,,aa3cea54695c4f3d55adda6f108db9fc323e9484,2023-10-09T04:03:28.911Z,85dbaa12-ab4b-42e6-8823-b62b4e105022
3521,,,,,2565254.14,2565254.14,,2023-10-09T00:00:00.000Z,,,9bc6d98fdaa8d68a8cbd4da30cf149cc9e34746c,2023-10-09T04:03:28.911Z,44fd4292-01cb-4786-8675-82ae972d61d2
3499,,,,,,,,,,,a4270dfc58a2fea772545fcbaaade1b4e2cf74e5,2023-03-18T13:22:12.883Z,52cbb100-b223-4a9e-bff0-cdb4c8a43dbf
3500,,,,,,,,,,,fd14a43c6fda2366ae00195df5785350e10310b1,2023-03-18T13:22:12.883Z,7752b74d-716b-404d-a2f7-ece972b5c7dc
3501,,,,,,,,,,,0347a75a5e99cfd2782419ac0f41a3ebb9651afd,2023-03-18T13:22:12.883Z,ac46826b-ef3f-4aa4-b4f5-0eb5c569d98b
3502,,,,,,,,,,,02e3ea19632caf34ad487966e365e71a533db7dc,2023-03-18T13:22:12.883Z,4ff1c80a-7a93-4a31-9d3d-c90e1b3a2bd9
3523,,,,,275575.36,275575.36,,2023-10-09T00:00:00.000Z,,,ad93af481bb169b820819072a688b0bfba6135d9,2023-10-09T04:03:28.911Z,82b51060-3d49-4c2c-95d0-734756ff7088
3526,,,,,1232766.95,1232766.95,,2023-10-09T00:00:00.000Z,,,51f348ea04fcb0920849d437d882de8f35ed4ed7,2023-10-09T04:03:28.911Z,e8d2f5f3-3dd7-4aa0-a139-4356a03e8971
3527,,,,,322190.94,288532.25,,2023-10-09T00:00:00.000Z,,,29ded5fb42baed887c0d5c9e12c8f430c805a2e6,2023-10-09T04:03:28.911Z,d9ee8b42-c58e-4a31-a8b9-66e01335ef6e
3528,,,,,0,0,,2023-10-09T00:00:00.000Z,,,753cb1f738b94fc7b6812ce0fdb12f298981c644,2023-10-09T04:03:28.911Z,ca597d1d-7c69-4723-ae3f-8bfbada200e4
3508,,,,,,,,,,,1bfeeca9d5284d5d4f8b93aba556a5a9d09dd3f9,2023-03-18T13:22:12.883Z,519c3c97-cc4a-4beb-aae6-a775d71e1e12
3509,,,,,,,,,,,641ff23eadfb9a04eb98fac74d771cf0f16b404d,2023-03-18T13:22:12.883Z,7079a1ea-ab13-47e5-baa0-879d0f2e6a22
3510,,,,,,,,,,,53c0e7c31baa049e8f4a7791593e92e0625ba51a,2023-03-18T13:22:12.883Z,493817e8-49d2-443d-b5b4-59613e5529f2
3511,,,,,,,,,,,57fe2e35ed89d8593d9b0f51ac2da8fcc95a350e,2023-03-18T13:22:12.883Z,3496efef-abd7-4202-bd67-2b8fd98f7892
3512,,,,,,,,,,,097c6edb706d84aab2784697738d7369f7f62896,2023-03-18T13:22:12.883Z,da89a516-4e7e-4d38-9588-d25b6a9cce60
3513,,,,,,,,,,,09267d4e9734669290c92e6c3ada4ec8af18a754,2023-03-18T13:22:12.883Z,926fbb3f-f556-4a5a-82a9-318db487a7b1
3514,,,,,,,,,,,f74bf8b54b294aa30cecd9feaafb3a8266254568,2023-03-18T13:22:12.883Z,10d4f2ce-cafd-43ab-86c3-e8c1805f70fe
3529,,,,,421455.95,390647.26,,2023-10-09T00:00:00.000Z,,,a9573943e0a6dae6354e0e30a2510050e550d232,2023-10-09T04:03:28.911Z,421f0b6f-f291-4f2d-90b9-48ec3325db58
3516,,,,,,,,,,,9f027a3dbf76aacc2d0052a7ad1b3cb7a90644c9,2023-03-18T13:22:12.883Z,2ebad9bd-9ddd-4ed5-8907-737c02c2c744
3517,,,,,,,,,,,58218d165082e230bccc00bda27ffc09efc2934b,2023-03-18T13:22:12.883Z,6cddfd37-ef78-441f-a614-7c8a186ac8f0
3530,,,,,2232457.57,2066661.57,,2023-10-09T00:00:00.000Z,,,ac6edbeb99b0a0dfbcf09441d3dcc88a70af350a,2023-10-09T04:03:28.911Z,e4aedca5-d022-4459-9a16-05467d695d2c
3519,,,,,,,,,,,03cbb48ef060f9c8695d6a746e80c9be971682a1,2023-03-18T13:22:12.883Z,195c11cb-e356-4d7f-8aae-875a0cf3b304
3520,,,,,,,,,,,37f65325338989949f69289e21131d68c09e99c4,2023-03-18T13:22:12.883Z,c304439e-3586-4c82-ab98-5b078b13e58e
3533,,,,,1340165.23,1190472.69,,2023-10-09T00:00:00.000Z,,,d661d92e17de43060c899c81e902771027732b9a,2023-10-09T04:03:28.911Z,f16b852e-d841-437c-ac29-b8dd1755e7bf
3522,,,,,,,,,,,d9cac13f100d12f01d644be149ca74f17ff686b7,2023-03-18T13:22:12.883Z,754b4bd9-db58-40e5-bd48-6e5cc78a9bf1
3539,,,,,22140.45,22140.45,,2023-10-09T00:00:00.000Z,,,7d6ff87bfa7cee023d683084a661e21b88058967,2023-10-09T04:03:28.911Z,703594a5-a6f4-428e-b5c2-6cd7a6365522
3524,,,,,,,,,,,3e6c9d1b7528c872ace75b3b0e3287582686a73d,2023-03-18T13:22:12.883Z,e306adc3-0690-4095-b5d3-4c030961ebcb
3525,,,,,,,,,,,32f6f502121af0c9fadc3183d25e04dcc99f2536,2023-03-18T13:22:12.883Z,3674bcb3-f1e0-4248-a7c8-259e9778d7ce
3540,,,,,57911629.73,55924295.7,,2023-10-09T00:00:00.000Z,,,682f580156362bc29c956381668b9a6ee234fda1,2023-10-09T04:03:28.911Z,a7af6f1e-431d-4e9a-b88e-7fc3c0cd3283
3543,,,,,6362380.77,5830217.25,,2023-10-09T00:00:00.000Z,,,a8f38468e1ac82b7f224b651f2a4613034ed6734,2023-10-09T04:03:28.911Z,d2058c29-b4bf-4f76-a4a9-391da8cc9e29
3544,,,,,964564.73,950443.66,,2023-10-09T00:00:00.000Z,,,63a7da274ab7a9fa0a7360270bc2bc06946ba7bd,2023-10-09T04:03:28.911Z,0bd1fc2c-dfc2-40f2-86f7-0bf57709f22e
3545,,,,,80246.7,77183.79,,2023-10-09T00:00:00.000Z,,,4d82ac0fae421e744e04972872f56e4f1a299448,2023-10-09T04:03:28.911Z,550a66a1-59d6-4be1-a6fd-29b8336897bf
3548,,,,,83091.21,81291.3,,2023-10-09T00:00:00.000Z,,,3a0fa31fd064db8aa5b1b35dbd0e1e4959794fe1,2023-10-09T04:03:28.911Z,ab270a2c-07ba-4049-9b0b-920b9e5eb781
3531,,,,,,,,,,,0393ceaa7472da6a74cf22df32f1970add9096be,2023-03-18T13:22:12.883Z,92a7d0c5-c748-4b18-9e9d-1bbac1dddfb4
3532,,,,,,,,,,,f9c091b4f071fe49691d9ed271bba260ceb7cc8d,2023-03-18T13:22:12.883Z,036c09d3-a2df-44c2-9fb0-c9ec4c5b4cb6
3550,,,,,0,0,,2023-10-09T00:00:00.000Z,,,b51c3c42c4902acc211b3a7f18b0243ad30b93fe,2023-10-09T04:03:28.911Z,832c8150-9efc-42a2-ac5a-bd5746929182
3534,,,,,,,,,,,58e40fcbc409e3052d1a1f93f5676d0175bad171,2023-03-18T13:22:12.883Z,89826852-4c32-45f1-bbc0-bf87e04ff3ea
3535,,,,,,,,,,,f4bf6a893568bfc86175406fa2b3554a7e2bfb28,2023-03-18T13:22:12.883Z,3ffff4b0-d199-49ed-8095-04c69176a232
3536,,,,,,,,,,,e2a4373e65b9ceae9d8f96e80cf76717860432e8,2023-03-18T13:22:12.883Z,373ac6c2-abe7-4970-8f45-53f6a18ee403
3537,,,,,,,,,,,30cf03c04d7dff86893e8fb431bbadd0bdea94cf,2023-03-18T13:22:12.883Z,2106fa75-e057-49e8-a0dd-d66464220b10
3538,,,,,,,,,,,214f01af75c595cd2b3769a0a65aa3393b4c1a70,2023-03-18T13:22:12.883Z,9dacb1c1-ef9e-432d-afda-fa11128a5a70
3551,,,,,554681.32,509994.29,,2023-10-09T00:00:00.000Z,,,10e7fa7124ab8f4be0ccca220ba5d84fcef24842,2023-10-09T04:03:28.911Z,610cea37-9b8f-4b99-a4eb-07e370c48c36
3553,,,,,6215069.13,6215069.13,,2023-10-09T00:00:00.000Z,,,8ba7f57670e9c0c27a06407ce8806579e23eb2dc,2023-10-09T04:03:28.911Z,ae73718d-5559-49ad-9cef-6fd15a3119eb
3541,,,,,,,,,,,e53837ffab5298d26eac2958d21b5f0e19b69047,2023-03-18T13:22:12.883Z,e99ce359-e093-4528-b2a5-c86cd59ea9c7
3542,,,,,,,,,,,8ca33d70bc3a710e2135870c1671c5f25ae3a142,2023-03-18T13:22:12.883Z,fb1f6dd6-4c7b-4810-9698-bf7bbf4a7f24
3557,,,,,187850.76,187850.76,,2023-10-09T00:00:00.000Z,,,fbb8ab7f50a1fb45afe081d49dc75478c0912cde,2023-10-09T04:03:28.911Z,5568eb65-1734-4840-889e-b26803dfecdb
3559,,,,,6146595.64,5879787.83,,2023-10-09T00:00:00.000Z,,,02e0d4bee078a2b8b806230173da8cf8532b39a3,2023-10-09T04:03:28.911Z,2d419373-bd86-4276-83eb-475a026ebb9f
1974,1954,8585761.3,6981406.64,1604354.66,50409497.12,18838478.32,31325015.95,2023-10-09T00:00:00.000Z,2023-10-09T00:00:00.000Z,8713370,c25e6d0530318c56c5231261695280082172a5a0,2023-10-09T05:42:34.457Z,01c254ef-a757-49fb-a709-fed14071ed8d
3546,,,,,,,,,,,a221e436fcdd71a07b9f8687b7980ea1af1a675d,2023-03-18T13:22:12.883Z,4545441f-42ed-42cf-a288-862a0e438fe2
3547,,,,,,,,,,,7df67c56efe3d6640e19e11bf336af9f3d0343c7,2023-03-18T13:22:12.883Z,48d0f800-72c2-4e73-9eba-2951c99c13a3
3561,,,,,2154057.5,1987919.33,,2023-10-09T00:00:00.000Z,,,5874d7a54b3608aa82a26d422cb648357fbee200,2023-10-09T04:03:28.911Z,69c7358f-7148-4899-a909-90740fbd5634
3549,,,,,,,,,,,8b6554b1667f79f7d9ed3c6f05a57c7eb5083639,2023-03-18T13:22:12.883Z,006de1f6-3207-4060-b2f2-42f8f6fcbab9
3562,,,,,12050.49,11180.86,,2023-10-09T00:00:00.000Z,,,27862a5864f6d6b215ab38cf3802069f70072c41,2023-10-09T04:03:28.911Z,bbd619d1-48a9-450d-b63e-116172da011e
3564,,,,,211253.17,210864.24,,2023-10-09T00:00:00.000Z,,,bdd8dbc9e8b9ad6d40838760a050727f97590cbe,2023-10-09T04:03:28.911Z,72573e7b-1cd8-44a4-8c6b-63b1a551c0a0
3552,,,,,,,,,,,6d42840683035c5b08a635597d8feeb96e396d3b,2023-03-18T13:22:12.883Z,11ba12ab-6be9-4650-98ad-7c5cc5d87aba
3569,,,,,0,0,,2023-10-09T00:00:00.000Z,,,0c2bc6267847acf0579315f1ed720b85cb0377a0,2023-10-09T04:03:28.911Z,8ffa5e4b-4e55-415a-8017-6c9aefddf15b
3554,,,,,,,,,,,49fbe7d62742e843800f2ba1c28122c2cb93fee6,2023-03-18T13:22:12.883Z,fa83863e-2841-4a53-88d5-f56cee337d79
3555,,,,,,,,,,,fa1888b291db87892d72e6439e743ab5caeaf8e5,2023-03-18T13:22:12.883Z,8d082780-7f0e-4df9-8a00-7e6909350caa
3556,,,,,,,,,,,0dc114a64ec9a5cc3105facdd1f37d54ae29c99c,2023-03-18T13:22:12.883Z,d4ff3bfb-40ae-4dfc-bca8-4eae96802a96
3574,,,,,80381.85,80381.85,,2023-10-09T00:00:00.000Z,,,eb5a79af8299f2ff934771a1686253eff9655444,2023-10-09T04:03:28.911Z,4c0bbbfd-3d11-47ff-a706-877f72a42593
3558,,,,,,,,,,,f63d5311fdd68fa907029637deb38507d4ad837b,2023-03-18T13:22:12.883Z,aa9d0a90-79b6-434b-a03d-87a43d64217b
3577,,,,,135897.37,120615.23,,2023-10-09T00:00:00.000Z,,,d9e6b8ea86f5758c6246ff551956ed104fe576a0,2023-10-09T04:03:28.911Z,f598653a-a230-4f24-8728-52f27fb433f3
3581,,,,,340169.5,293249.56,,2023-10-09T00:00:00.000Z,,,586311718b25e841b358703b3bde73b4c7ddc43a,2023-10-09T04:03:28.911Z,ed9f5e4d-3e45-46c1-beb3-287bc1fa1764
3582,,,,,2674863.68,2668768.77,,2023-10-09T00:00:00.000Z,,,1d149aa5895f2e01e3a879e902f324931106cd98,2023-10-09T04:03:28.911Z,84ffb068-06cb-40ff-967f-b8f89d56875c
3585,,,,,0,0,,2023-10-09T00:00:00.000Z,,,ddcc69843c04ae59c8c5eebabc94259b0c466e1c,2023-10-09T04:03:28.911Z,c2d2ff08-dded-4904-bf5c-fd39262a03bc
3563,,,,,,,,,,,3ad475ba277af3915d157bcafa64a0112b0a7391,2023-03-18T13:22:12.883Z,d0ff0ab3-2086-4511-a8da-93bf8979e150
3586,,,,,2103620.23,761026.19,,2023-10-09T00:00:00.000Z,,,c1816820a7cceb4e771f3bb87057b35ecd6cbbda,2023-10-09T04:03:28.911Z,e44aaaa6-2fd4-41ca-aeb6-f56de3405d1e
3565,,,,,,,,,,,9b96b27d274ccefe2de485ecdc6700bf67dfcc5f,2023-03-18T13:22:12.883Z,c91aa99c-7b70-4d22-b686-243f415f4919
